,category,source,freq,ticker,cut,fields,sourceticker
1015,fx-forwards,bloomberg,daily,USDSEK4M,LDN,close,USDSEK4M CMPL Curncy
1016,fx-forwards,bloomberg,daily,USDSEK6M,LDN,close,USDSEK6M CMPL Curncy
1017,fx-forwards,bloomberg,daily,USDSEK9M,LDN,close,USDSEK9M CMPL Curncy
1018,fx-forwards,bloomberg,daily,USDSEK12M,LDN,close,USDSEK12M CMPL Curncy
1019,fx-forwards,bloomberg,daily,USDSEK2Y,LDN,close,USDSEK2Y CMPL Curncy
1020,fx-forwards,bloomberg,daily,USDSEK3Y,LDN,close,USDSEK3Y CMPL Curncy
1021,fx-forwards,bloomberg,daily,USDSEK5Y,LDN,close,USDSEK5Y CMPL Curncy
1022,fx-forwards,bloomberg,daily,EURJPYON,LDN,close,EURJPYON CMPL Curncy
1023,fx-forwards,bloomberg,daily,EURJPY1W,LDN,close,EURJPY1W CMPL Curncy
1024,fx-forwards,bloomberg,daily,EURJPY2W,LDN,close,EURJPY2W CMPL Curncy
1025,fx-forwards,bloomberg,daily,EURJPY3W,LDN,close,EURJPY3W CMPL Curncy
1026,fx-forwards,bloomberg,daily,EURJPY1M,LDN,close,EURJPY1M CMPL Curncy
1027,fx-forwards,bloomberg,daily,EURJPY2M,LDN,close,EURJPY2M CMPL Curncy
1028,fx-forwards,bloomberg,daily,EURJPY3M,LDN,close,EURJPY3M CMPL Curncy
1029,fx-forwards,bloomberg,daily,EURJPY4M,LDN,close,EURJPY4M CMPL Curncy
1030,fx-forwards,bloomberg,daily,EURJPY6M,LDN,close,EURJPY6M CMPL Curncy
1031,fx-forwards,bloomberg,daily,EURJPY9M,LDN,close,EURJPY9M CMPL Curncy
1032,fx-forwards,bloomberg,daily,EURJPY12M,LDN,close,EURJPY12M CMPL Curncy
1033,fx-forwards,bloomberg,daily,EURJPY2Y,LDN,close,EURJPY2Y CMPL Curncy
1034,fx-forwards,bloomberg,daily,EURJPY3Y,LDN,close,EURJPY3Y CMPL Curncy
1035,fx-forwards,bloomberg,daily,EURJPY5Y,LDN,close,EURJPY5Y CMPL Curncy
1036,fx-forwards,bloomberg,daily,AUDJPYON,LDN,close,AUDJPYON CMPL Curncy
1037,fx-forwards,bloomberg,daily,AUDJPY1W,LDN,close,AUDJPY1W CMPL Curncy
1038,fx-forwards,bloomberg,daily,AUDJPY2W,LDN,close,AUDJPY2W CMPL Curncy
1039,fx-forwards,bloomberg,daily,AUDJPY3W,LDN,close,AUDJPY3W CMPL Curncy
1040,fx-forwards,bloomberg,daily,AUDJPY1M,LDN,close,AUDJPY1M CMPL Curncy
1041,fx-forwards,bloomberg,daily,AUDJPY2M,LDN,close,AUDJPY2M CMPL Curncy
1042,fx-forwards,bloomberg,daily,AUDJPY3M,LDN,close,AUDJPY3M CMPL Curncy
1043,fx-forwards,bloomberg,daily,AUDJPY4M,LDN,close,AUDJPY4M CMPL Curncy
1044,fx-forwards,bloomberg,daily,AUDJPY6M,LDN,close,AUDJPY6M CMPL Curncy
1045,fx-forwards,bloomberg,daily,AUDJPY9M,LDN,close,AUDJPY9M CMPL Curncy
1046,fx-forwards,bloomberg,daily,AUDJPY12M,LDN,close,AUDJPY12M CMPL Curncy
1047,fx-forwards,bloomberg,daily,AUDJPY2Y,LDN,close,AUDJPY2Y CMPL Curncy
1048,fx-forwards,bloomberg,daily,AUDJPY3Y,LDN,close,AUDJPY3Y CMPL Curncy
1049,fx-forwards,bloomberg,daily,AUDJPY5Y,LDN,close,AUDJPY5Y CMPL Curncy
1050,fx-forwards,bloomberg,daily,NZDJPYON,LDN,close,NZDJPYON CMPL Curncy
1051,fx-forwards,bloomberg,daily,NZDJPY1W,LDN,close,NZDJPY1W CMPL Curncy
1052,fx-forwards,bloomberg,daily,NZDJPY2W,LDN,close,NZDJPY2W CMPL Curncy
1053,fx-forwards,bloomberg,daily,NZDJPY3W,LDN,close,NZDJPY3W CMPL Curncy
1054,fx-forwards,bloomberg,daily,NZDJPY1M,LDN,close,NZDJPY1M CMPL Curncy
1055,fx-forwards,bloomberg,daily,NZDJPY2M,LDN,close,NZDJPY2M CMPL Curncy
1056,fx-forwards,bloomberg,daily,NZDJPY3M,LDN,close,NZDJPY3M CMPL Curncy
1057,fx-forwards,bloomberg,daily,NZDJPY4M,LDN,close,NZDJPY4M CMPL Curncy
1058,fx-forwards,bloomberg,daily,NZDJPY6M,LDN,close,NZDJPY6M CMPL Curncy
1059,fx-forwards,bloomberg,daily,NZDJPY9M,LDN,close,NZDJPY9M CMPL Curncy
1060,fx-forwards,bloomberg,daily,NZDJPY12M,LDN,close,NZDJPY12M CMPL Curncy
1061,fx-forwards,bloomberg,daily,NZDJPY2Y,LDN,close,NZDJPY2Y CMPL Curncy
1062,fx-forwards,bloomberg,daily,NZDJPY3Y,LDN,close,NZDJPY3Y CMPL Curncy
1063,fx-forwards,bloomberg,daily,NZDJPY5Y,LDN,close,NZDJPY5Y CMPL Curncy
1064,fx-forwards,bloomberg,daily,EURGBPON,LDN,close,EURGBPON CMPL Curncy
1065,fx-forwards,bloomberg,daily,EURGBP1W,LDN,close,EURGBP1W CMPL Curncy
1066,fx-forwards,bloomberg,daily,EURGBP2W,LDN,close,EURGBP2W CMPL Curncy
1067,fx-forwards,bloomberg,daily,EURGBP3W,LDN,close,EURGBP3W CMPL Curncy
1068,fx-forwards,bloomberg,daily,EURGBP1M,LDN,close,EURGBP1M CMPL Curncy
1069,fx-forwards,bloomberg,daily,EURGBP2M,LDN,close,EURGBP2M CMPL Curncy
1070,fx-forwards,bloomberg,daily,EURGBP3M,LDN,close,EURGBP3M CMPL Curncy
1071,fx-forwards,bloomberg,daily,EURGBP4M,LDN,close,EURGBP4M CMPL Curncy
1072,fx-forwards,bloomberg,daily,EURGBP6M,LDN,close,EURGBP6M CMPL Curncy
1073,fx-forwards,bloomberg,daily,EURGBP9M,LDN,close,EURGBP9M CMPL Curncy
1074,fx-forwards,bloomberg,daily,EURGBP12M,LDN,close,EURGBP12M CMPL Curncy
1075,fx-forwards,bloomberg,daily,EURGBP2Y,LDN,close,EURGBP2Y CMPL Curncy
1076,fx-forwards,bloomberg,daily,EURGBP3Y,LDN,close,EURGBP3Y CMPL Curncy
1077,fx-forwards,bloomberg,daily,EURGBP5Y,LDN,close,EURGBP5Y CMPL Curncy
1078,fx-forwards,bloomberg,daily,EURCHFON,LDN,close,EURCHFON CMPL Curncy
1079,fx-forwards,bloomberg,daily,EURCHF1W,LDN,close,EURCHF1W CMPL Curncy
1080,fx-forwards,bloomberg,daily,EURCHF2W,LDN,close,EURCHF2W CMPL Curncy
1081,fx-forwards,bloomberg,daily,EURCHF3W,LDN,close,EURCHF3W CMPL Curncy
1082,fx-forwards,bloomberg,daily,EURCHF1M,LDN,close,EURCHF1M CMPL Curncy
1083,fx-forwards,bloomberg,daily,EURCHF2M,LDN,close,EURCHF2M CMPL Curncy
1084,fx-forwards,bloomberg,daily,EURCHF3M,LDN,close,EURCHF3M CMPL Curncy
1085,fx-forwards,bloomberg,daily,EURCHF4M,LDN,close,EURCHF4M CMPL Curncy
1086,fx-forwards,bloomberg,daily,EURCHF6M,LDN,close,EURCHF6M CMPL Curncy
1087,fx-forwards,bloomberg,daily,EURCHF9M,LDN,close,EURCHF9M CMPL Curncy
1088,fx-forwards,bloomberg,daily,EURCHF12M,LDN,close,EURCHF12M CMPL Curncy
1089,fx-forwards,bloomberg,daily,EURCHF2Y,LDN,close,EURCHF2Y CMPL Curncy
1090,fx-forwards,bloomberg,daily,EURCHF3Y,LDN,close,EURCHF3Y CMPL Curncy
1091,fx-forwards,bloomberg,daily,EURCHF5Y,LDN,close,EURCHF5Y CMPL Curncy
1092,fx-forwards,bloomberg,daily,USDTRYON,LDN,close,USDTRYON CMPL Curncy
1093,fx-forwards,bloomberg,daily,USDTRY1W,LDN,close,USDTRY1W CMPL Curncy
1094,fx-forwards,bloomberg,daily,USDTRY2W,LDN,close,USDTRY2W CMPL Curncy
1095,fx-forwards,bloomberg,daily,USDTRY3W,LDN,close,USDTRY3W CMPL Curncy
1096,fx-forwards,bloomberg,daily,USDTRY1M,LDN,close,USDTRY1M CMPL Curncy
1097,fx-forwards,bloomberg,daily,USDTRY2M,LDN,close,USDTRY2M CMPL Curncy
1098,fx-forwards,bloomberg,daily,USDTRY3M,LDN,close,USDTRY3M CMPL Curncy
1099,fx-forwards,bloomberg,daily,USDTRY4M,LDN,close,USDTRY4M CMPL Curncy
1100,fx-forwards,bloomberg,daily,USDTRY6M,LDN,close,USDTRY6M CMPL Curncy
1101,fx-forwards,bloomberg,daily,USDTRY9M,LDN,close,USDTRY9M CMPL Curncy
1102,fx-forwards,bloomberg,daily,USDTRY12M,LDN,close,USDTRY12M CMPL Curncy
1103,fx-forwards,bloomberg,daily,USDTRY2Y,LDN,close,USDTRY2Y CMPL Curncy
1104,fx-forwards,bloomberg,daily,USDTRY3Y,LDN,close,USDTRY3Y CMPL Curncy
1105,fx-forwards,bloomberg,daily,USDTRY5Y,LDN,close,USDTRY5Y CMPL Curncy
1106,fx-forwards,bloomberg,daily,USDZARON,LDN,close,USDZARON CMPL Curncy
1107,fx-forwards,bloomberg,daily,USDZAR1W,LDN,close,USDZAR1W CMPL Curncy
1108,fx-forwards,bloomberg,daily,USDZAR2W,LDN,close,USDZAR2W CMPL Curncy
1109,fx-forwards,bloomberg,daily,USDZAR3W,LDN,close,USDZAR3W CMPL Curncy
1110,fx-forwards,bloomberg,daily,USDZAR1M,LDN,close,USDZAR1M CMPL Curncy
1111,fx-forwards,bloomberg,daily,USDZAR2M,LDN,close,USDZAR2M CMPL Curncy
1112,fx-forwards,bloomberg,daily,USDZAR3M,LDN,close,USDZAR3M CMPL Curncy
1113,fx-forwards,bloomberg,daily,USDZAR4M,LDN,close,USDZAR4M CMPL Curncy
1114,fx-forwards,bloomberg,daily,USDZAR6M,LDN,close,USDZAR6M CMPL Curncy
1115,fx-forwards,bloomberg,daily,USDZAR9M,LDN,close,USDZAR9M CMPL Curncy
1116,fx-forwards,bloomberg,daily,USDZAR12M,LDN,close,USDZAR12M CMPL Curncy
1117,fx-forwards,bloomberg,daily,USDZAR2Y,LDN,close,USDZAR2Y CMPL Curncy
1118,fx-forwards,bloomberg,daily,USDZAR3Y,LDN,close,USDZAR3Y CMPL Curncy
1119,fx-forwards,bloomberg,daily,USDZAR5Y,LDN,close,USDZAR5Y CMPL Curncy
1120,fx-forwards,bloomberg,daily,USDMXNON,LDN,close,USDMXNON CMPL Curncy
1121,fx-forwards,bloomberg,daily,USDMXN1W,LDN,close,USDMXN1W CMPL Curncy
1122,fx-forwards,bloomberg,daily,USDMXN2W,LDN,close,USDMXN2W CMPL Curncy
1123,fx-forwards,bloomberg,daily,USDMXN3W,LDN,close,USDMXN3W CMPL Curncy
1124,fx-forwards,bloomberg,daily,USDMXN1M,LDN,close,USDMXN1M CMPL Curncy
1125,fx-forwards,bloomberg,daily,USDMXN2M,LDN,close,USDMXN2M CMPL Curncy
1126,fx-forwards,bloomberg,daily,USDMXN3M,LDN,close,USDMXN3M CMPL Curncy
1127,fx-forwards,bloomberg,daily,USDMXN4M,LDN,close,USDMXN4M CMPL Curncy
1128,fx-forwards,bloomberg,daily,USDMXN6M,LDN,close,USDMXN6M CMPL Curncy
1129,fx-forwards,bloomberg,daily,USDMXN9M,LDN,close,USDMXN9M CMPL Curncy
1130,fx-forwards,bloomberg,daily,USDMXN12M,LDN,close,USDMXN12M CMPL Curncy
1131,fx-forwards,bloomberg,daily,USDMXN2Y,LDN,close,USDMXN2Y CMPL Curncy
1132,fx-forwards,bloomberg,daily,USDMXN3Y,LDN,close,USDMXN3Y CMPL Curncy
1133,fx-forwards,bloomberg,daily,USDMXN5Y,LDN,close,USDMXN5Y CMPL Curncy
1134,fx-forwards,bloomberg,daily,EURPLNON,LDN,close,EURPLNON CMPL Curncy
1135,fx-forwards,bloomberg,daily,EURPLN1W,LDN,close,EURPLN1W CMPL Curncy
1136,fx-forwards,bloomberg,daily,EURPLN2W,LDN,close,EURPLN2W CMPL Curncy
1137,fx-forwards,bloomberg,daily,EURPLN3W,LDN,close,EURPLN3W CMPL Curncy
1138,fx-forwards,bloomberg,daily,EURPLN1M,LDN,close,EURPLN1M CMPL Curncy
1139,fx-forwards,bloomberg,daily,EURPLN2M,LDN,close,EURPLN2M CMPL Curncy
1140,fx-forwards,bloomberg,daily,EURPLN3M,LDN,close,EURPLN3M CMPL Curncy
1141,fx-forwards,bloomberg,daily,EURPLN4M,LDN,close,EURPLN4M CMPL Curncy
1142,fx-forwards,bloomberg,daily,EURPLN6M,LDN,close,EURPLN6M CMPL Curncy
1143,fx-forwards,bloomberg,daily,EURPLN9M,LDN,close,EURPLN9M CMPL Curncy
1144,fx-forwards,bloomberg,daily,EURPLN12M,LDN,close,EURPLN12M CMPL Curncy
1145,fx-forwards,bloomberg,daily,EURPLN2Y,LDN,close,EURPLN2Y CMPL Curncy
1146,fx-forwards,bloomberg,daily,EURPLN3Y,LDN,close,EURPLN3Y CMPL Curncy
1147,fx-forwards,bloomberg,daily,EURPLN5Y,LDN,close,EURPLN5Y CMPL Curncy
1148,fx-forwards,bloomberg,daily,EURHUFON,LDN,close,EURHUFON CMPL Curncy
1149,fx-forwards,bloomberg,daily,EURHUF1W,LDN,close,EURHUF1W CMPL Curncy
1150,fx-forwards,bloomberg,daily,EURHUF2W,LDN,close,EURHUF2W CMPL Curncy
1151,fx-forwards,bloomberg,daily,EURHUF3W,LDN,close,EURHUF3W CMPL Curncy
1152,fx-forwards,bloomberg,daily,EURHUF1M,LDN,close,EURHUF1M CMPL Curncy
1153,fx-forwards,bloomberg,daily,EURHUF2M,LDN,close,EURHUF2M CMPL Curncy
1154,fx-forwards,bloomberg,daily,EURHUF3M,LDN,close,EURHUF3M CMPL Curncy
1155,fx-forwards,bloomberg,daily,EURHUF4M,LDN,close,EURHUF4M CMPL Curncy
1156,fx-forwards,bloomberg,daily,EURHUF6M,LDN,close,EURHUF6M CMPL Curncy
1157,fx-forwards,bloomberg,daily,EURHUF9M,LDN,close,EURHUF9M CMPL Curncy
1158,fx-forwards,bloomberg,daily,EURHUF12M,LDN,close,EURHUF12M CMPL Curncy
1159,fx-forwards,bloomberg,daily,EURHUF2Y,LDN,close,EURHUF2Y CMPL Curncy
1160,fx-forwards,bloomberg,daily,EURHUF3Y,LDN,close,EURHUF3Y CMPL Curncy
1161,fx-forwards,bloomberg,daily,EURHUF5Y,LDN,close,EURHUF5Y CMPL Curncy
1162,fx-forwards,bloomberg,daily,USDPLNON,LDN,close,USDPLNON CMPL Curncy
1163,fx-forwards,bloomberg,daily,USDPLN1W,LDN,close,USDPLN1W CMPL Curncy
1164,fx-forwards,bloomberg,daily,USDPLN2W,LDN,close,USDPLN2W CMPL Curncy
1165,fx-forwards,bloomberg,daily,USDPLN3W,LDN,close,USDPLN3W CMPL Curncy
1166,fx-forwards,bloomberg,daily,USDPLN1M,LDN,close,USDPLN1M CMPL Curncy
1167,fx-forwards,bloomberg,daily,USDPLN2M,LDN,close,USDPLN2M CMPL Curncy
1168,fx-forwards,bloomberg,daily,USDPLN3M,LDN,close,USDPLN3M CMPL Curncy
1169,fx-forwards,bloomberg,daily,USDPLN4M,LDN,close,USDPLN4M CMPL Curncy
1170,fx-forwards,bloomberg,daily,USDPLN6M,LDN,close,USDPLN6M CMPL Curncy
1171,fx-forwards,bloomberg,daily,USDPLN9M,LDN,close,USDPLN9M CMPL Curncy
1172,fx-forwards,bloomberg,daily,USDPLN12M,LDN,close,USDPLN12M CMPL Curncy
1173,fx-forwards,bloomberg,daily,USDPLN2Y,LDN,close,USDPLN2Y CMPL Curncy
1174,fx-forwards,bloomberg,daily,USDPLN3Y,LDN,close,USDPLN3Y CMPL Curncy
1175,fx-forwards,bloomberg,daily,USDPLN5Y,LDN,close,USDPLN5Y CMPL Curncy
1176,fx-forwards,bloomberg,daily,USDHUFON,LDN,close,USDHUFON CMPL Curncy
1177,fx-forwards,bloomberg,daily,USDHUF1W,LDN,close,USDHUF1W CMPL Curncy
1178,fx-forwards,bloomberg,daily,USDHUF2W,LDN,close,USDHUF2W CMPL Curncy
1179,fx-forwards,bloomberg,daily,USDHUF3W,LDN,close,USDHUF3W CMPL Curncy
1180,fx-forwards,bloomberg,daily,USDHUF1M,LDN,close,USDHUF1M CMPL Curncy
1181,fx-forwards,bloomberg,daily,USDHUF2M,LDN,close,USDHUF2M CMPL Curncy
1182,fx-forwards,bloomberg,daily,USDHUF3M,LDN,close,USDHUF3M CMPL Curncy
1183,fx-forwards,bloomberg,daily,USDHUF4M,LDN,close,USDHUF4M CMPL Curncy
1184,fx-forwards,bloomberg,daily,USDHUF6M,LDN,close,USDHUF6M CMPL Curncy
1185,fx-forwards,bloomberg,daily,USDHUF9M,LDN,close,USDHUF9M CMPL Curncy
1186,fx-forwards,bloomberg,daily,USDHUF12M,LDN,close,USDHUF12M CMPL Curncy
1187,fx-forwards,bloomberg,daily,USDHUF2Y,LDN,close,USDHUF2Y CMPL Curncy
1188,fx-forwards,bloomberg,daily,USDHUF3Y,LDN,close,USDHUF3Y CMPL Curncy
1189,fx-forwards,bloomberg,daily,USDHUF5Y,LDN,close,USDHUF5Y CMPL Curncy
1190,fx-forwards,bloomberg,daily,USDBRLON,LDN,close,USDBRLON CMPL Curncy
1191,fx-forwards,bloomberg,daily,USDBRL1W,LDN,close,USDBRL1W CMPL Curncy
1192,fx-forwards,bloomberg,daily,USDBRL2W,LDN,close,USDBRL2W CMPL Curncy
1193,fx-forwards,bloomberg,daily,USDBRL3W,LDN,close,USDBRL3W CMPL Curncy
1194,fx-forwards,bloomberg,daily,USDBRL1M,LDN,close,USDBRL1M CMPL Curncy
1195,fx-forwards,bloomberg,daily,USDBRL2M,LDN,close,USDBRL2M CMPL Curncy
1196,fx-forwards,bloomberg,daily,USDBRL3M,LDN,close,USDBRL3M CMPL Curncy
1197,fx-forwards,bloomberg,daily,USDBRL4M,LDN,close,USDBRL4M CMPL Curncy
1198,fx-forwards,bloomberg,daily,USDBRL6M,LDN,close,USDBRL6M CMPL Curncy
1199,fx-forwards,bloomberg,daily,USDBRL9M,LDN,close,USDBRL9M CMPL Curncy
1200,fx-forwards,bloomberg,daily,USDBRL12M,LDN,close,USDBRL12M CMPL Curncy
1201,fx-forwards,bloomberg,daily,USDBRL2Y,LDN,close,USDBRL2Y CMPL Curncy
1202,fx-forwards,bloomberg,daily,USDBRL3Y,LDN,close,USDBRL3Y CMPL Curncy
1203,fx-forwards,bloomberg,daily,USDBRL5Y,LDN,close,USDBRL5Y CMPL Curncy
1204,fx-forwards,bloomberg,daily,USDRUBON,LDN,close,USDRUBON CMPL Curncy
1205,fx-forwards,bloomberg,daily,USDRUB1W,LDN,close,USDRUB1W CMPL Curncy
1206,fx-forwards,bloomberg,daily,USDRUB2W,LDN,close,USDRUB2W CMPL Curncy
1207,fx-forwards,bloomberg,daily,USDRUB3W,LDN,close,USDRUB3W CMPL Curncy
1208,fx-forwards,bloomberg,daily,USDRUB1M,LDN,close,USDRUB1M CMPL Curncy
1209,fx-forwards,bloomberg,daily,USDRUB2M,LDN,close,USDRUB2M CMPL Curncy
1210,fx-forwards,bloomberg,daily,USDRUB3M,LDN,close,USDRUB3M CMPL Curncy
1211,fx-forwards,bloomberg,daily,USDRUB4M,LDN,close,USDRUB4M CMPL Curncy
1212,fx-forwards,bloomberg,daily,USDRUB6M,LDN,close,USDRUB6M CMPL Curncy
1213,fx-forwards,bloomberg,daily,USDRUB9M,LDN,close,USDRUB9M CMPL Curncy
1214,fx-forwards,bloomberg,daily,USDRUB12M,LDN,close,USDRUB12M CMPL Curncy
1215,fx-forwards,bloomberg,daily,USDRUB2Y,LDN,close,USDRUB2Y CMPL Curncy
1216,fx-forwards,bloomberg,daily,USDRUB3Y,LDN,close,USDRUB3Y CMPL Curncy
1217,fx-forwards,bloomberg,daily,USDRUB5Y,LDN,close,USDRUB5Y CMPL Curncy
1218,fx-forwards,bloomberg,daily,USDKRWON,LDN,close,USDKRWON CMPL Curncy
1219,fx-forwards,bloomberg,daily,USDKRW1W,LDN,close,USDKRW1W CMPL Curncy
1220,fx-forwards,bloomberg,daily,USDKRW2W,LDN,close,USDKRW2W CMPL Curncy
1221,fx-forwards,bloomberg,daily,USDKRW3W,LDN,close,USDKRW3W CMPL Curncy
1222,fx-forwards,bloomberg,daily,USDKRW1M,LDN,close,USDKRW1M CMPL Curncy
1223,fx-forwards,bloomberg,daily,USDKRW2M,LDN,close,USDKRW2M CMPL Curncy
1224,fx-forwards,bloomberg,daily,USDKRW3M,LDN,close,USDKRW3M CMPL Curncy
1225,fx-forwards,bloomberg,daily,USDKRW4M,LDN,close,USDKRW4M CMPL Curncy
1226,fx-forwards,bloomberg,daily,USDKRW6M,LDN,close,USDKRW6M CMPL Curncy
1227,fx-forwards,bloomberg,daily,USDKRW9M,LDN,close,USDKRW9M CMPL Curncy
1228,fx-forwards,bloomberg,daily,USDKRW12M,LDN,close,USDKRW12M CMPL Curncy
1229,fx-forwards,bloomberg,daily,USDKRW2Y,LDN,close,USDKRW2Y CMPL Curncy
1230,fx-forwards,bloomberg,daily,USDKRW3Y,LDN,close,USDKRW3Y CMPL Curncy
1231,fx-forwards,bloomberg,daily,USDKRW5Y,LDN,close,USDKRW5Y CMPL Curncy
1232,fx-forwards,bloomberg,daily,USDCNYON,LDN,close,USDCNYON CMPL Curncy
1233,fx-forwards,bloomberg,daily,USDCNY1W,LDN,close,USDCNY1W CMPL Curncy
1234,fx-forwards,bloomberg,daily,USDCNY2W,LDN,close,USDCNY2W CMPL Curncy
1235,fx-forwards,bloomberg,daily,USDCNY3W,LDN,close,USDCNY3W CMPL Curncy
1236,fx-forwards,bloomberg,daily,USDCNY1M,LDN,close,USDCNY1M CMPL Curncy
1237,fx-forwards,bloomberg,daily,USDCNY2M,LDN,close,USDCNY2M CMPL Curncy
1238,fx-forwards,bloomberg,daily,USDCNY3M,LDN,close,USDCNY3M CMPL Curncy
1239,fx-forwards,bloomberg,daily,USDCNY4M,LDN,close,USDCNY4M CMPL Curncy
1240,fx-forwards,bloomberg,daily,USDCNY6M,LDN,close,USDCNY6M CMPL Curncy
1241,fx-forwards,bloomberg,daily,USDCNY9M,LDN,close,USDCNY9M CMPL Curncy
1242,fx-forwards,bloomberg,daily,USDCNY12M,LDN,close,USDCNY12M CMPL Curncy
1243,fx-forwards,bloomberg,daily,USDCNY2Y,LDN,close,USDCNY2Y CMPL Curncy
1244,fx-forwards,bloomberg,daily,USDCNY3Y,LDN,close,USDCNY3Y CMPL Curncy
1245,fx-forwards,bloomberg,daily,USDCNY5Y,LDN,close,USDCNY5Y CMPL Curncy
1246,fx-forwards,bloomberg,daily,USDCNHON,LDN,close,USDCNHON CMPL Curncy
1247,fx-forwards,bloomberg,daily,USDCNH1W,LDN,close,USDCNH1W CMPL Curncy
1248,fx-forwards,bloomberg,daily,USDCNH2W,LDN,close,USDCNH2W CMPL Curncy
1249,fx-forwards,bloomberg,daily,USDCNH3W,LDN,close,USDCNH3W CMPL Curncy
1250,fx-forwards,bloomberg,daily,USDCNH1M,LDN,close,USDCNH1M CMPL Curncy
1251,fx-forwards,bloomberg,daily,USDCNH2M,LDN,close,USDCNH2M CMPL Curncy
1252,fx-forwards,bloomberg,daily,USDCNH3M,LDN,close,USDCNH3M CMPL Curncy
1253,fx-forwards,bloomberg,daily,USDCNH4M,LDN,close,USDCNH4M CMPL Curncy
1254,fx-forwards,bloomberg,daily,USDCNH6M,LDN,close,USDCNH6M CMPL Curncy
1255,fx-forwards,bloomberg,daily,USDCNH9M,LDN,close,USDCNH9M CMPL Curncy
1256,fx-forwards,bloomberg,daily,USDCNH12M,LDN,close,USDCNH12M CMPL Curncy
1257,fx-forwards,bloomberg,daily,USDCNH2Y,LDN,close,USDCNH2Y CMPL Curncy
1258,fx-forwards,bloomberg,daily,USDCNH3Y,LDN,close,USDCNH3Y CMPL Curncy
1259,fx-forwards,bloomberg,daily,USDCNH5Y,LDN,close,USDCNH5Y CMPL Curncy
1260,fx-forwards,bloomberg,daily,XAUUSDON,LDN,close,XAUUSDON CMPL Curncy
1261,fx-forwards,bloomberg,daily,XAUUSD1W,LDN,close,XAUUSD1W CMPL Curncy
1262,fx-forwards,bloomberg,daily,XAUUSD2W,LDN,close,XAUUSD2W CMPL Curncy
1263,fx-forwards,bloomberg,daily,XAUUSD3W,LDN,close,XAUUSD3W CMPL Curncy
1264,fx-forwards,bloomberg,daily,XAUUSD1M,LDN,close,XAUUSD1M CMPL Curncy
1265,fx-forwards,bloomberg,daily,XAUUSD2M,LDN,close,XAUUSD2M CMPL Curncy
1266,fx-forwards,bloomberg,daily,XAUUSD3M,LDN,close,XAUUSD3M CMPL Curncy
1267,fx-forwards,bloomberg,daily,XAUUSD4M,LDN,close,XAUUSD4M CMPL Curncy
1268,fx-forwards,bloomberg,daily,XAUUSD6M,LDN,close,XAUUSD6M CMPL Curncy
1269,fx-forwards,bloomberg,daily,XAUUSD9M,LDN,close,XAUUSD9M CMPL Curncy
1270,fx-forwards,bloomberg,daily,XAUUSD12M,LDN,close,XAUUSD12M CMPL Curncy
1271,fx-forwards,bloomberg,daily,XAUUSD2Y,LDN,close,XAUUSD2Y CMPL Curncy
1272,fx-forwards,bloomberg,daily,XAUUSD3Y,LDN,close,XAUUSD3Y CMPL Curncy
1273,fx-forwards,bloomberg,daily,XAUUSD5Y,LDN,close,XAUUSD5Y CMPL Curncy
1274,fx-forwards,bloomberg,daily,XAGUSDON,LDN,close,XAGUSDON CMPL Curncy
1275,fx-forwards,bloomberg,daily,XAGUSD1W,LDN,close,XAGUSD1W CMPL Curncy
1276,fx-forwards,bloomberg,daily,XAGUSD2W,LDN,close,XAGUSD2W CMPL Curncy
1277,fx-forwards,bloomberg,daily,XAGUSD3W,LDN,close,XAGUSD3W CMPL Curncy
1278,fx-forwards,bloomberg,daily,XAGUSD1M,LDN,close,XAGUSD1M CMPL Curncy
1279,fx-forwards,bloomberg,daily,XAGUSD2M,LDN,close,XAGUSD2M CMPL Curncy
1280,fx-forwards,bloomberg,daily,XAGUSD3M,LDN,close,XAGUSD3M CMPL Curncy
1281,fx-forwards,bloomberg,daily,XAGUSD4M,LDN,close,XAGUSD4M CMPL Curncy
1282,fx-forwards,bloomberg,daily,XAGUSD6M,LDN,close,XAGUSD6M CMPL Curncy
1283,fx-forwards,bloomberg,daily,XAGUSD9M,LDN,close,XAGUSD9M CMPL Curncy
1284,fx-forwards,bloomberg,daily,XAGUSD12M,LDN,close,XAGUSD12M CMPL Curncy
1285,fx-forwards,bloomberg,daily,XAGUSD2Y,LDN,close,XAGUSD2Y CMPL Curncy
1286,fx-forwards,bloomberg,daily,XAGUSD3Y,LDN,close,XAGUSD3Y CMPL Curncy
1287,fx-forwards,bloomberg,daily,XAGUSD5Y,LDN,close,XAGUSD5Y CMPL Curncy
1288,fx-forwards,bloomberg,daily,XPTUSDON,LDN,close,XPTUSDON CMPL Curncy
1289,fx-forwards,bloomberg,daily,XPTUSD1W,LDN,close,XPTUSD1W CMPL Curncy
1290,fx-forwards,bloomberg,daily,XPTUSD2W,LDN,close,XPTUSD2W CMPL Curncy
1291,fx-forwards,bloomberg,daily,XPTUSD3W,LDN,close,XPTUSD3W CMPL Curncy
1292,fx-forwards,bloomberg,daily,XPTUSD1M,LDN,close,XPTUSD1M CMPL Curncy
1293,fx-forwards,bloomberg,daily,XPTUSD2M,LDN,close,XPTUSD2M CMPL Curncy
1294,fx-forwards,bloomberg,daily,XPTUSD3M,LDN,close,XPTUSD3M CMPL Curncy
1295,fx-forwards,bloomberg,daily,XPTUSD4M,LDN,close,XPTUSD4M CMPL Curncy
